label,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
up,0.46346551179885864,0.14558352530002594,-0.2023932933807373,0.9999940991401672,0.4662744998931885,0.14185099303722382,-0.19249993562698364,0.9999809265136719,0.4681325852870941,0.1426348090171814,-0.19250965118408203,0.9999783635139465,0.47010111808776855,0.1435779333114624,-0.1925361156463623,0.9999783039093018,0.4604623317718506,0.14062651991844177,-0.1934691220521927,0.9999842643737793,0.4581443667411804,0.14069944620132446,-0.19350820779800415,0.9999832510948181,0.45611459016799927,0.1409902423620224,-0.19350996613502502,0.9999828934669495,0.4732755720615387,0.15198518335819244,-0.1258726269006729,0.999940812587738,0.45286840200424194,0.14932601153850555,-0.1304619014263153,0.9999644756317139,0.46731409430503845,0.1585475355386734,-0.17711955308914185,0.9999837279319763,0.4592878818511963,0.15718136727809906,-0.17851203680038452,0.9999861121177673,0.49055323004722595,0.2168450504541397,-0.0738445371389389,0.9998494386672974,0.43635812401771545,0.21411634981632233,-0.08533617854118347,0.9999593496322632,0.4954426884651184,0.2981257438659668,-0.04657141864299774,0.9683306813240051,0.42605510354042053,0.2946511507034302,-0.05910694599151611,0.979030191898346,0.5015726685523987,0.3653901517391205,-0.09789692610502243,0.8953896760940552,0.4201350808143616,0.36378899216651917,-0.09894818812608719,0.9386999607086182,0.5044371485710144,0.38718554377555847,-0.11348126083612442,0.8100324273109436,0.4152609705924988,0.38373586535453796,-0.11605428159236908,0.8803477883338928,0.5011604428291321,0.3871653378009796,-0.13463081419467926,0.8200230598449707,0.41834139823913574,0.38283076882362366,-0.13651412725448608,0.8862908482551575,0.49914517998695374,0.3804060220718384,-0.10763231664896011,0.7959471940994263,0.42127037048339844,0.3763897716999054,-0.10825592279434204,0.8735718131065369,0.4795413017272949,0.358169823884964,0.005717292428016663,0.9998619556427002,0.44445616006851196,0.35949787497520447,-0.005825265310704708,0.9999260306358337,0.4996202886104584,0.4642052948474884,-0.008436121977865696,0.9915460348129272,0.42544785141944885,0.46705466508865356,-0.01493861060589552,0.9946386218070984,0.5225449204444885,0.5737881064414978,0.05449507758021355,0.9934184551239014,0.4027518630027771,0.5804669857025146,0.05706800892949104,0.9961764812469482,0.5199306011199951,0.5924163460731506,0.0553438775241375,0.9458216428756714,0.4054834246635437,0.5996415019035339,0.05880500003695488,0.9292151927947998,0.5425981879234314,0.6035801768302917,-0.019174814224243164,0.9826944470405579,0.381924569606781,0.6092197895050049,-0.020178789272904396,0.9860764741897583
up,0.4633610248565674,0.16062220931053162,-0.2013002634048462,0.9999931454658508,0.4665701985359192,0.15521326661109924,-0.19157607853412628,0.999978244304657,0.4683913588523865,0.15589113533496857,-0.1915803849697113,0.9999762773513794,0.47026872634887695,0.15658889710903168,-0.1916106939315796,0.9999757409095764,0.46052902936935425,0.1539851725101471,-0.19234608113765717,0.9999816417694092,0.4583645462989807,0.15410256385803223,-0.19238397479057312,0.9999806880950928,0.45644044876098633,0.1543348729610443,-0.19238321483135223,0.9999799132347107,0.47366219758987427,0.164864644408226,-0.12514284253120422,0.9999416470527649,0.4535844326019287,0.16183525323867798,-0.12865778803825378,0.9999614357948303,0.4674108922481537,0.17377448081970215,-0.17590537667274475,0.999980628490448,0.4589789807796478,0.1722213476896286,-0.17702852189540863,0.9999821782112122,0.4910581707954407,0.22900186479091644,-0.07176418602466583,0.9998917579650879,0.4366224706172943,0.22622139751911163,-0.08092346042394638,0.9999731183052063,0.49467116594314575,0.3022362291812897,-0.04124883562326431,0.9657396078109741,0.42694297432899475,0.29671618342399597,-0.05160213261842728,0.9794424176216125,0.5009475946426392,0.3637944161891937,-0.09149741381406784,0.9013338088989258,0.41983622312545776,0.3621743619441986,-0.0934189110994339,0.9474872350692749,0.5034439563751221,0.3849984407424927,-0.10649540275335312,0.8204101920127869,0.41436153650283813,0.38164833188056946,-0.11047288030385971,0.8966065049171448,0.5004777908325195,0.3844090402126312,-0.12752625346183777,0.8301043510437012,0.41686591506004333,0.3807506561279297,-0.13097383081912994,0.9029825925827026,0.49856871366500854,0.37784403562545776,-0.10110894590616226,0.805117130279541,0.42003148794174194,0.3745032548904419,-0.10277678817510605,0.8906573057174683,0.4795188307762146,0.3625168204307556,0.004173401743173599,0.9998647570610046,0.4443947672843933,0.36075007915496826,-0.004264295566827059,0.9999318718910217,0.5018793940544128,0.4688916504383087,-0.009562904015183449,0.9941357374191284,0.4241155683994293,0.46647343039512634,-0.01275203563272953,0.9963290691375732,0.5227237939834595,0.5769713521003723,0.054852407425642014,0.9951803684234619,0.40245485305786133,0.5791031122207642,0.05831586569547653,0.9970293641090393,0.5196380615234375,0.5960747003555298,0.05626928061246872,0.9413294196128845,0.4054325222969055,0.5990687608718872,0.060354698449373245,0.925626277923584,0.5431886911392212,0.6038229465484619,-0.02008809521794319,0.9868647456169128,0.3816303610801697,0.6071591973304749,-0.018012503162026405,0.9895438551902771
down,0.4584580957889557,0.3415343463420868,-0.4560810625553131,0.9999904632568359,0.4618739187717438,0.33222755789756775,-0.45014652609825134,0.9999879002571106,0.46410641074180603,0.3303564190864563,-0.4501361846923828,0.9999828934669495,0.4662359654903412,0.32823872566223145,-0.4502388536930084,0.9999856948852539,0.4552932679653168,0.333495557308197,-0.45088934898376465,0.9999856352806091,0.4529494643211365,0.3324470520019531,-0.4509426951408386,0.9999783635139465,0.4506450593471527,0.3310100734233856,-0.45093488693237305,0.9999786615371704,0.46906596422195435,0.31753531098365784,-0.3739975094795227,0.9999778270721436,0.44500279426574707,0.31994038820266724,-0.37754005193710327,0.9999716281890869,0.46153321862220764,0.3440433144569397,-0.42340344190597534,0.9999889731407166,0.45448485016822815,0.34499186277389526,-0.42456841468811035,0.999985933303833,0.48844462633132935,0.3440198600292206,-0.2792834937572479,0.9999584555625916,0.4263466000556946,0.3460574150085449,-0.27947258949279785,0.9998546242713928,0.4941209852695465,0.4345373809337616,-0.28126442432403564,0.9813945293426514,0.4157241880893707,0.43212446570396423,-0.29039743542671204,0.9869111776351929,0.5006877779960632,0.5111415982246399,-0.33335715532302856,0.9509325623512268,0.4137033522129059,0.5101882219314575,-0.33559972047805786,0.9316551089286804,0.5045254826545715,0.5333096981048584,-0.35827142000198364,0.894210696220398,0.40994319319725037,0.5295780897140503,-0.3589482307434082,0.8553351759910583,0.498826801776886,0.533858060836792,-0.3718035817146301,0.9025797247886658,0.41718974709510803,0.528247594833374,-0.37444648146629333,0.8621764779090881,0.4967993199825287,0.5290524959564209,-0.34037524461746216,0.8839648365974426,0.41933226585388184,0.5213004946708679,-0.34348171949386597,0.8314486145973206,0.47674649953842163,0.38932639360427856,0.002088639186695218,0.9999778866767883,0.4418891966342926,0.3908548653125763,-0.002077995566651225,0.999940812587738,0.5114211440086365,0.4567645490169525,-0.18534547090530396,0.8800573348999023,0.4134659171104431,0.46792906522750854,-0.14552797377109528,0.9153468608856201,0.5240913033485413,0.5712412595748901,-0.06884829699993134,0.9129616022109985,0.3997073471546173,0.5779389142990112,-0.04824845865368843,0.9557596445083618,0.5207037925720215,0.5886977910995483,-0.06129206344485283,0.8414037823677063,0.4038172662258148,0.5952762365341187,-0.042626261711120605,0.800155758857727,0.5446746349334717,0.5994505882263184,-0.14561745524406433,0.8857026696205139,0.3795667290687561,0.6070199608802795,-0.12957772612571716,0.9024284482002258
down,0.45808711647987366,0.3414984345436096,-0.45882248878479004,0.9999906420707703,0.46141737699508667,0.33220720291137695,-0.4528772830963135,0.9999881386756897,0.46368417143821716,0.3303241729736328,-0.452867329120636,0.9999831914901733,0.46583524346351624,0.3281901776790619,-0.45297056436538696,0.999985933303833,0.45492368936538696,0.3334459960460663,-0.45360979437828064,0.9999858736991882,0.45259469747543335,0.33237212896347046,-0.4536629319190979,0.9999787211418152,0.45026034116744995,0.33090081810951233,-0.4536544680595398,0.9999790191650391,0.46868443489074707,0.3174945116043091,-0.37642765045166016,0.9999783039093018,0.44460242986679077,0.31987273693084717,-0.3798104226589203,0.9999720454216003,0.46119317412376404,0.34403884410858154,-0.4260227680206299,0.9999891519546509,0.45423126220703125,0.3449157774448395,-0.42714858055114746,0.9999861717224121,0.4879712462425232,0.34379127621650696,-0.28108441829681396,0.9999593496322632,0.4262116551399231,0.34602904319763184,-0.28124281764030457,0.9998559951782227,0.49396294355392456,0.43415021896362305,-0.28364092111587524,0.9817140698432922,0.41567450761795044,0.4320310056209564,-0.29296690225601196,0.9872461557388306,0.5006986260414124,0.5105855464935303,-0.3362852931022644,0.9520522356033325,0.41370582580566406,0.5100587606430054,-0.33874791860580444,0.9332876205444336,0.5045458078384399,0.5330809950828552,-0.36148396134376526,0.8960345983505249,0.409965455532074,0.529476523399353,-0.36234956979751587,0.8578368425369263,0.4988654553890228,0.533598780632019,-0.37502121925354004,0.9042838215827942,0.41718125343322754,0.5281177163124084,-0.3777990937232971,0.8645176291465759,0.49682268500328064,0.5287473201751709,-0.34333789348602295,0.8858209252357483,0.41930484771728516,0.5211657881736755,-0.3466416895389557,0.8336077928543091,0.47654256224632263,0.38905197381973267,0.002103807870298624,0.9999781847000122,0.441719114780426,0.3908998668193817,-0.00209345412440598,0.9999403357505798,0.5098443627357483,0.4563365876674652,-0.1855725646018982,0.8808228969573975,0.4136273264884949,0.4678466022014618,-0.14528478682041168,0.9147220253944397,0.5239923596382141,0.5711904168128967,-0.06839898228645325,0.9123930931091309,0.3997083306312561,0.577850878238678,-0.047759510576725006,0.9555414915084839,0.5206016898155212,0.5886061191558838,-0.06082504987716675,0.8406268954277039,0.4038024842739105,0.5951393246650696,-0.04213281348347664,0.79775470495224,0.544648289680481,0.5994482040405273,-0.14539307355880737,0.8851443529129028,0.37975046038627625,0.6069484353065491,-0.1292402148246765,0.9017402529716492
down,0.45769229531288147,0.34125953912734985,-0.46281057596206665,0.9999908804893494,0.46094560623168945,0.332013875246048,-0.45666247606277466,0.9999883770942688,0.4632400870323181,0.33011549711227417,-0.4566524624824524,0.9999834895133972,0.46540364623069763,0.3279479444026947,-0.4567561149597168,0.9999861717224121,0.45451027154922485,0.33317482471466064,-0.45732536911964417,0.9999861121177673,0.45219331979751587,0.33206552267074585,-0.45737892389297485,0.9999790787696838,0.449857622385025,0.3305447995662689,-0.4573715627193451,0.9999793767929077,0.4682811200618744,0.3172597885131836,-0.3795555531978607,0.9999786615371704,0.4442569315433502,0.31957241892814636,-0.3826351761817932,0.9999725818634033,0.46083521842956543,0.34393468499183655,-0.42983847856521606,0.9999893307685852,0.4539819657802582,0.3446183204650879,-0.43087154626846313,0.999986469745636,0.4874982237815857,0.3435550034046173,-0.28403979539871216,0.9999601244926453,0.42617589235305786,0.34586843848228455,-0.28376176953315735,0.9998594522476196,0.493796169757843,0.4338250756263733,-0.2879704535007477,0.9819014072418213,0.4156142771244049,0.43177324533462524,-0.2966805696487427,0.9875480532646179,0.50069659948349,0.5103960037231445,-0.3417898416519165,0.952542245388031,0.4137037694454193,0.5098751783370972,-0.3435751795768738,0.9346410632133484,0.5045555830001831,0.5329219102859497,-0.36740556359291077,0.8968679308891296,0.40996360778808594,0.5293808579444885,-0.3675369620323181,0.8600534200668335,0.49888667464256287,0.5334268808364868,-0.38090959191322327,0.9049482941627502,0.41710829734802246,0.5280668139457703,-0.38303670287132263,0.8664735555648804,0.4968322813510895,0.528564989566803,-0.34888046979904175,0.8863658308982849,0.41925281286239624,0.5210935473442078,-0.35153838992118835,0.8351975679397583,0.4763927459716797,0.3889237344264984,0.0021290183067321777,0.9999783635139465,0.441636323928833,0.3909340798854828,-0.0021185376681387424,0.999940037727356,0.5093041658401489,0.4557051360607147,-0.1879032552242279,0.8815511465072632,0.4136362671852112,0.4677906036376953,-0.14662593603134155,0.9144718050956726,0.523890495300293,0.5711526870727539,-0.06838565319776535,0.9118586182594299,0.39971113204956055,0.5777667760848999,-0.04775959998369217,0.9554611444473267,0.5204669237136841,0.5885961055755615,-0.060778576880693436,0.8399979472160339,0.40380191802978516,0.5949757695198059,-0.04205816239118576,0.796029806137085,0.5446128249168396,0.5994386076927185,-0.14564834535121918,0.8845412135124207,0.3798484802246094,0.6069185733795166,-0.12941855192184448,0.9012897610664368
down,0.4575048089027405,0.340914249420166,-0.4625599980354309,0.9999911785125732,0.46075576543807983,0.33173975348472595,-0.4564237594604492,0.9999886751174927,0.46305832266807556,0.3298337757587433,-0.45641303062438965,0.9999838471412659,0.46522340178489685,0.32765671610832214,-0.45651549100875854,0.999986469745636,0.4543333947658539,0.3328595757484436,-0.4571343958377838,0.999986469745636,0.4520191550254822,0.33173346519470215,-0.45718830823898315,0.9999796152114868,0.44967514276504517,0.33018115162849426,-0.45718079805374146,0.9999799728393555,0.4680982530117035,0.31703314185142517,-0.37935692071914673,0.9999790787696838,0.4440457224845886,0.3192216753959656,-0.3826303482055664,0.9999734163284302,0.46064162254333496,0.34367653727531433,-0.429595410823822,0.9999896287918091,0.4538346827030182,0.34419554471969604,-0.43068933486938477,0.9999868869781494,0.4871298670768738,0.34323999285697937,-0.28390923142433167,0.9999608993530273,0.42614084482192993,0.3456873297691345,-0.28390899300575256,0.9998640418052673,0.49370425939559937,0.43343955278396606,-0.2876650094985962,0.9819909930229187,0.41546303033828735,0.431497186422348,-0.29699310660362244,0.9879366755485535,0.5006908774375916,0.5102493166923523,-0.34143003821372986,0.9525750875473022,0.41369009017944336,0.509764552116394,-0.34371793270111084,0.9361947178840637,0.5045701265335083,0.5327627062797546,-0.36692947149276733,0.8968133926391602,0.40995240211486816,0.5292994976043701,-0.3676052689552307,0.8625398874282837,0.49892330169677734,0.5332641005516052,-0.38039976358413696,0.9047841429710388,0.41703516244888306,0.5279964208602905,-0.38306939601898193,0.8687030673027039,0.49685484170913696,0.5283633470535278,-0.34850990772247314,0.8860681056976318,0.41919881105422974,0.5210353136062622,-0.3516446053981781,0.837228000164032,0.47623252868652344,0.3888484537601471,0.002139525953680277,0.9999786019325256,0.44151291251182556,0.3910285234451294,-0.0021293184254318476,0.9999399781227112,0.5088639259338379,0.45511266589164734,-0.1888362467288971,0.883215606212616,0.41362303495407104,0.4677806496620178,-0.1473066359758377,0.9147724509239197,0.5238054990768433,0.5711050033569336,-0.06869851052761078,0.9124484062194824,0.3997076153755188,0.577700674533844,-0.047459524124860764,0.955732524394989,0.5203619599342346,0.588600218296051,-0.06101622432470322,0.8406886458396912,0.40378403663635254,0.5947897434234619,-0.041769370436668396,0.7956189513206482,0.5445595979690552,0.599392294883728,-0.14652089774608612,0.8853319883346558,0.3798300623893738,0.6069225072860718,-0.12952575087547302,0.9016251564025879
down,0.4563367962837219,0.3406800925731659,-0.4827601909637451,0.999994158744812,0.45986825227737427,0.3314620852470398,-0.4761897921562195,0.9999922513961792,0.46221089363098145,0.32955580949783325,-0.47617703676223755,0.9999884963035583,0.46435171365737915,0.3274516463279724,-0.4762783646583557,0.9999900460243225,0.4533402919769287,0.3326376676559448,-0.47667884826660156,0.9999908208847046,0.45103079080581665,0.3315284848213196,-0.4767377972602844,0.9999865889549255,0.4487481117248535,0.3300012946128845,-0.47673481702804565,0.9999868273735046,0.4672424793243408,0.3171725869178772,-0.39585769176483154,0.999984085559845,0.4430919587612152,0.3191695213317871,-0.3983222544193268,0.9999833703041077,0.45962706208229065,0.3433452844619751,-0.4486331045627594,0.9999935030937195,0.4526641368865967,0.3439340889453888,-0.4494861662387848,0.999992311000824,0.48585399985313416,0.342927485704422,-0.2968561351299286,0.9999710917472839,0.42551150918006897,0.3444943130016327,-0.29550331830978394,0.9999145865440369,0.4931333065032959,0.43294334411621094,-0.30156534910202026,0.9837526679039001,0.4144713878631592,0.43070533871650696,-0.3106499910354614,0.9914528727531433,0.5007480978965759,0.5106325149536133,-0.3580540716648102,0.951145350933075,0.4127267003059387,0.5117700099945068,-0.3614349961280823,0.9501721262931824,0.5046542286872864,0.5323692560195923,-0.38498613238334656,0.8946478962898254,0.40804553031921387,0.5329138040542603,-0.386772096157074,0.8891240358352661,0.49952882528305054,0.5330469608306885,-0.3983772099018097,0.9010104537010193,0.41485947370529175,0.5315468311309814,-0.40295666456222534,0.8924271464347839,0.49753618240356445,0.528458297252655,-0.3652491867542267,0.8786501884460449,0.41800445318222046,0.524803102016449,-0.3698458671569824,0.8599061369895935,0.4756771922111511,0.38725554943084717,0.0019356736447662115,0.9999805688858032,0.4407973885536194,0.3895712196826935,-0.0019242881098762155,0.9999402165412903,0.5088468194007874,0.45399606227874756,-0.20175620913505554,0.8996673822402954,0.41125836968421936,0.4692663550376892,-0.15552029013633728,0.9219074249267578,0.5234490036964417,0.5708082318305969,-0.0740654245018959,0.9215184450149536,0.39932191371917725,0.5781803727149963,-0.0478193536400795,0.9565324783325195,0.5201603174209595,0.5899792313575745,-0.06592477113008499,0.8386819362640381,0.40376219153404236,0.5948877334594727,-0.04156120866537094,0.7953351736068726,0.5442825555801392,0.5991587042808533,-0.15571045875549316,0.8890372514724731,0.37834107875823975,0.6075329780578613,-0.13283278048038483,0.9019858241081238
down,0.4551878571510315,0.3415698707103729,-0.47467127442359924,0.9999945759773254,0.4586905837059021,0.33194708824157715,-0.4685407280921936,0.9999929070472717,0.4611364006996155,0.3300590217113495,-0.46853238344192505,0.9999894499778748,0.46342387795448303,0.32789909839630127,-0.46863850951194763,0.999990701675415,0.45196834206581116,0.33277812600135803,-0.46863502264022827,0.9999917149543762,0.4496535658836365,0.3315500020980835,-0.4686879515647888,0.9999874830245972,0.4474521279335022,0.3299403488636017,-0.46868062019348145,0.9999876022338867,0.46654385328292847,0.317626029253006,-0.3903658986091614,0.9999857544898987,0.4425285756587982,0.31915083527565,-0.3907528519630432,0.9999850988388062,0.4585387706756592,0.3446190357208252,-0.44130510091781616,0.9999944567680359,0.45163044333457947,0.3446495234966278,-0.4415588974952698,0.9999931454658508,0.48580893874168396,0.34305936098098755,-0.2925456166267395,0.9999722838401794,0.4253505766391754,0.3438722789287567,-0.2891656458377838,0.9999234676361084,0.4933956265449524,0.43443867564201355,-0.2979587912559509,0.9830503463745117,0.4144717752933502,0.43064185976982117,-0.3025776743888855,0.9909641742706299,0.5006798505783081,0.513541042804718,-0.35282716155052185,0.9475555419921875,0.4124112129211426,0.5123214721679688,-0.3523257374763489,0.9439414739608765,0.5046042203903198,0.5331851840019226,-0.37948665022850037,0.8880869746208191,0.4079049527645111,0.5332485437393188,-0.3774215579032898,0.8769111037254333,0.499816358089447,0.5342033505439758,-0.3929882347583771,0.8939124941825867,0.4147701859474182,0.532042384147644,-0.3935665786266327,0.8803461194038391,0.4980427622795105,0.5305401086807251,-0.3600093126296997,0.8690692186355591,0.417703241109848,0.525505006313324,-0.36078065633773804,0.8466255068778992,0.4760085642337799,0.3869132697582245,0.0013014592695981264,0.9999790191650391,0.44081681966781616,0.3895473778247833,-0.0012835963862016797,0.9999386072158813,0.5088788866996765,0.45369911193847656,-0.20212054252624512,0.8947301506996155,0.4104991853237152,0.4698154330253601,-0.1572878211736679,0.9286775588989258,0.5237582921981812,0.5719683170318604,-0.07808347791433334,0.9190244078636169,0.39935302734375,0.5795402526855469,-0.0539851188659668,0.9565492868423462,0.5204526782035828,0.5921477675437927,-0.07022441923618317,0.8348844647407532,0.4040456712245941,0.5967766046524048,-0.04796222597360611,0.79851895570755,0.544963002204895,0.5993359684944153,-0.15966525673866272,0.8870406150817871,0.3782438635826111,0.6077630519866943,-0.13745614886283875,0.9024274945259094
down,0.4551982283592224,0.34157365560531616,-0.4776776432991028,0.9999943375587463,0.45869141817092896,0.3319391906261444,-0.47125244140625,0.9999926090240479,0.46113458275794983,0.33005213737487793,-0.471245139837265,0.9999890327453613,0.4634192883968353,0.3278912901878357,-0.47135353088378906,0.9999904036521912,0.4519805908203125,0.33274155855178833,-0.4713577330112457,0.9999914169311523,0.4496697783470154,0.3314933776855469,-0.47141069173812866,0.999987006187439,0.4474664628505707,0.3298603892326355,-0.4714042544364929,0.9999870657920837,0.46654587984085083,0.3175904452800751,-0.3922443985939026,0.9999853372573853,0.44252699613571167,0.31906139850616455,-0.39270323514938354,0.999984622001648,0.45854735374450684,0.34464630484580994,-0.44406658411026,0.9999942779541016,0.451652854681015,0.3446590304374695,-0.4443371891975403,0.9999929070472717,0.4858296811580658,0.3430514335632324,-0.29406532645225525,0.9999714493751526,0.4253443777561188,0.34403151273727417,-0.29053229093551636,0.9999204874038696,0.4934593737125397,0.43469029664993286,-0.30076706409454346,0.9827741384506226,0.41448283195495605,0.4305981993675232,-0.3045901954174042,0.9906213879585266,0.5006530284881592,0.5139173865318298,-0.35639455914497375,0.9459593296051025,0.412360280752182,0.5122894048690796,-0.3547289967536926,0.9413712620735168,0.5046058297157288,0.5334170460700989,-0.38322609663009644,0.8853018879890442,0.4078670144081116,0.5332450270652771,-0.38002556562423706,0.8724289536476135,0.49982327222824097,0.5345818400382996,-0.3965892195701599,0.8911314606666565,0.4147554039955139,0.5320194363594055,-0.396102637052536,0.8759234547615051,0.4980469346046448,0.5308499336242676,-0.3635569214820862,0.8657349348068237,0.4176715910434723,0.5254587531089783,-0.3632080852985382,0.8412852883338928,0.47602224349975586,0.3869078457355499,0.0013107379199936986,0.9999783635139465,0.4407871663570404,0.38957396149635315,-0.0012923649046570063,0.9999369382858276,0.5088417530059814,0.4536390006542206,-0.20232662558555603,0.8928140997886658,0.4104864001274109,0.4698806703090668,-0.15911172330379486,0.9281401634216309,0.5238078236579895,0.5720415115356445,-0.07749814540147781,0.9171835780143738,0.3993539810180664,0.5795630812644958,-0.054275281727313995,0.9557470083236694,0.5204854011535645,0.5921701192855835,-0.06960088014602661,0.8317785263061523,0.40405258536338806,0.5968309044837952,-0.04819145053625107,0.7964332699775696,0.5449566841125488,0.5993689298629761,-0.15926696360111237,0.8843225836753845,0.3782408535480499,0.6077938675880432,-0.1382237672805786,0.9007169604301453
down,0.45522618293762207,0.34140193462371826,-0.4721912443637848,0.9999940991401672,0.45870867371559143,0.3317917585372925,-0.46579447388648987,0.9999923706054688,0.46114248037338257,0.32990559935569763,-0.4657880663871765,0.9999886751174927,0.4634191393852234,0.32774752378463745,-0.4658960700035095,0.9999900460243225,0.4520246088504791,0.33256468176841736,-0.4659411311149597,0.9999910593032837,0.44971218705177307,0.3312941789627075,-0.46599245071411133,0.9999864101409912,0.4474993348121643,0.3296244442462921,-0.46598511934280396,0.999986469745636,0.466543048620224,0.3174859285354614,-0.3876464068889618,0.999984860420227,0.44253382086753845,0.3188372850418091,-0.38826921582221985,0.9999840259552002,0.45855942368507385,0.34453991055488586,-0.43896597623825073,0.9999940395355225,0.45167702436447144,0.3444817364215851,-0.4392738342285156,0.9999926090240479,0.48585015535354614,0.34305253624916077,-0.2909884452819824,0.9999706745147705,0.4253186285495758,0.34423479437828064,-0.2876851260662079,0.9999175071716309,0.4934847950935364,0.4347415566444397,-0.29740259051322937,0.9826012849807739,0.41449981927871704,0.43057212233543396,-0.301199734210968,0.9902979731559753,0.5006377696990967,0.5140817165374756,-0.3519578278064728,0.9450322389602661,0.4123157858848572,0.5122852921485901,-0.3504031300544739,0.9391828179359436,0.5046099424362183,0.5335456132888794,-0.3783665895462036,0.8836645483970642,0.4078189432621002,0.53325355052948,-0.3753376603126526,0.8685621023178101,0.49981531500816345,0.5347198247909546,-0.3917561173439026,0.8895265460014343,0.41473454236984253,0.5320092439651489,-0.39143675565719604,0.8721713423728943,0.4980120062828064,0.530966579914093,-0.3590978980064392,0.8639644384384155,0.4176420569419861,0.5254546999931335,-0.3588879406452179,0.8371204137802124,0.4760357439517975,0.3870243430137634,0.0013282300205901265,0.9999779462814331,0.44076570868492126,0.3898259401321411,-0.0013096064794808626,0.9999358654022217,0.5089065432548523,0.4537447690963745,-0.20026643574237823,0.8914813995361328,0.4104236960411072,0.46997037529945374,-0.1592482626438141,0.9279576539993286,0.5238251090049744,0.5720836520195007,-0.0758807584643364,0.9161927700042725,0.39936062693595886,0.579617977142334,-0.053922079503536224,0.9553192257881165,0.5204752087593079,0.5921837687492371,-0.06798329204320908,0.830548882484436,0.4040669798851013,0.5969104170799255,-0.04773537814617157,0.7957900166511536,0.5450143218040466,0.599317729473114,-0.15663303434848785,0.8825516700744629,0.378223717212677,0.6078112721443176,-0.13720761239528656,0.8997531533241272
